detail_id,order_id,product_id,quantity
DET04275,ORD03820,PROD014,3
DET04276,ORD04114,PROD034,1
DET04277,ORD03261,PROD002,4
DET04278,ORD03318,PROD045,4
DET04279,ORD02161,PROD026,4
DET04280,ORD01395,PROD001,1
DET04281,ORD02773,PROD006,2
DET04282,ORD04216,PROD017,4
DET04283,ORD01213,PROD011,1
DET04284,ORD01083,PROD034,1
DET04285,ORD01359,PROD010,3
DET04286,ORD00738,PROD010,4
DET04287,ORD00349,PROD046,2
DET04288,ORD03188,PROD019,3
DET04289,ORD01601,PROD003,4
DET04290,ORD01247,PROD026,2
DET04291,ORD00844,PROD020,3
DET04292,ORD01010,PROD048,4
DET04293,ORD02305,PROD007,2
DET04294,ORD02435,PROD035,4
DET04295,ORD01397,PROD011,3
DET04296,ORD00250,PROD044,2
DET04297,ORD04234,PROD001,4
DET04298,ORD02080,PROD042,3
DET04299,ORD03949,PROD015,1
DET04300,ORD01566,PROD011,1
DET04301,ORD03676,PROD028,1
DET04302,ORD00949,PROD010,1
DET04303,ORD04612,PROD027,2
DET04304,ORD00306,PROD010,3
DET04305,ORD04032,PROD029,1
DET04306,ORD00066,PROD012,2
DET04307,ORD04618,PROD049,1
DET04308,ORD03463,PROD035,2
DET04309,ORD00637,PROD017,3
DET04310,ORD01953,PROD023,4
DET04311,ORD01357,PROD009,3
DET04312,ORD04052,PROD031,1
DET04313,ORD00680,PROD044,1
DET04314,ORD01528,PROD044,3
DET04315,ORD02574,PROD034,2
DET04316,ORD01939,PROD044,1
DET04317,ORD04479,PROD004,1
DET04318,ORD00171,PROD020,1
DET04319,ORD04924,PROD045,3
DET04320,ORD03167,PROD031,4
DET04321,ORD02583,PROD032,4
DET04322,ORD01447,PROD049,4
DET04323,ORD01118,PROD047,1
DET04324,ORD04807,PROD050,4
DET04325,ORD01970,PROD047,4
DET04326,ORD00432,PROD014,2
DET04327,ORD02762,PROD045,3
DET04328,ORD02250,PROD032,1
DET04329,ORD04252,PROD025,3
DET04330,ORD02912,PROD034,2
DET04331,ORD01098,PROD036,3
DET04332,ORD04513,PROD025,2
DET04333,ORD00034,PROD004,1
DET04334,ORD03804,PROD009,2
DET04335,ORD03308,PROD010,2
DET04336,ORD01043,PROD049,3
DET04337,ORD03432,PROD031,1
DET04338,ORD03462,PROD017,1
DET04339,ORD03765,PROD010,1
DET04340,ORD01811,PROD047,1
DET04341,ORD00665,PROD030,3
DET04342,ORD00907,PROD012,3
DET04343,ORD00249,PROD004,1
DET04344,ORD03737,PROD003,3
DET04345,ORD01878,PROD025,1
DET04346,ORD00849,PROD041,4
DET04347,ORD03002,PROD011,4
DET04348,ORD02574,PROD005,4
DET04349,ORD00189,PROD049,2
DET04350,ORD03038,PROD027,3
DET04351,ORD02475,PROD043,3
DET04352,ORD01692,PROD048,2
DET04353,ORD00710,PROD048,2
DET04354,ORD03088,PROD035,2
DET04355,ORD00185,PROD017,3
DET04356,ORD03835,PROD012,3
DET04357,ORD04949,PROD005,2
DET04358,ORD02996,PROD045,3
DET04359,ORD04133,PROD046,2
DET04360,ORD04279,PROD025,1
DET04361,ORD02556,PROD026,2
DET04362,ORD04670,PROD049,3
DET04363,ORD02774,PROD025,3
DET04364,ORD04404,PROD048,2
DET04365,ORD02430,PROD014,3
DET04366,ORD02560,PROD005,3
DET04367,ORD04152,PROD042,2
DET04368,ORD00045,PROD032,4
DET04369,ORD03006,PROD049,3
DET04370,ORD00016,PROD046,4
DET04371,ORD01510,PROD017,3
DET04372,ORD04907,PROD006,3
DET04373,ORD00481,PROD034,4
DET04374,ORD01507,PROD045,1
DET04375,ORD02567,PROD005,4
DET04376,ORD02635,PROD002,4
DET04377,ORD04704,PROD042,2
DET04378,ORD00738,PROD008,4
DET04379,ORD03144,PROD039,2
DET04380,ORD00123,PROD046,2
DET04381,ORD02652,PROD028,2
DET04382,ORD00526,PROD035,3
DET04383,ORD00101,PROD039,3
DET04384,ORD01615,PROD041,2
DET04385,ORD00356,PROD018,4
DET04386,ORD00101,PROD016,4
DET04387,ORD00827,PROD009,3
DET04388,ORD01071,PROD040,3
DET04389,ORD04365,PROD024,1
DET04390,ORD01041,PROD012,1
DET04391,ORD03956,PROD019,2
DET04392,ORD00595,PROD035,1
DET04393,ORD03995,PROD029,1
DET04394,ORD01366,PROD005,3
DET04395,ORD02331,PROD024,2
DET04396,ORD02101,PROD045,3
DET04397,ORD02079,PROD045,4
DET04398,ORD02096,PROD042,2
DET04399,ORD02610,PROD033,4
DET04400,ORD01992,PROD045,4
DET04401,ORD03936,PROD034,1
DET04402,ORD00176,PROD037,4
DET04403,ORD01376,PROD030,4
DET04404,ORD03092,PROD037,2
DET04405,ORD02927,PROD025,3
DET04406,ORD03362,PROD050,4
DET04407,ORD04871,PROD034,2
DET04408,ORD03185,PROD040,4
DET04409,ORD02778,PROD015,3
DET04410,ORD01985,PROD029,2
DET04411,ORD02652,PROD005,1
DET04412,ORD04500,PROD021,4
DET04413,ORD02733,PROD007,3
DET04414,ORD04189,PROD007,1
DET04415,ORD01640,PROD012,2
DET04416,ORD04651,PROD031,2
DET04417,ORD00585,PROD034,2
DET04418,ORD03320,PROD001,1
DET04419,ORD03557,PROD023,1
DET04420,ORD00243,PROD007,3
DET04421,ORD01379,PROD039,1
DET04422,ORD04792,PROD026,2
DET04423,ORD03057,PROD029,3
DET04424,ORD02431,PROD009,3
DET04425,ORD02683,PROD018,3
DET04426,ORD00077,PROD043,3
DET04427,ORD02558,PROD003,2
DET04428,ORD00319,PROD010,2
DET04429,ORD03333,PROD019,3
DET04430,ORD03597,PROD040,1
DET04431,ORD03426,PROD027,2
DET04432,ORD02405,PROD034,3
DET04433,ORD04406,PROD042,3
DET04434,ORD02434,PROD031,3
DET04435,ORD00973,PROD026,2
DET04436,ORD01713,PROD025,3
DET04437,ORD03382,PROD028,2
DET04438,ORD03566,PROD018,3
DET04439,ORD04209,PROD047,2
DET04440,ORD03372,PROD017,3
DET04441,ORD03879,PROD040,3
DET04442,ORD02389,PROD026,3
DET04443,ORD02546,PROD044,3
DET04444,ORD03743,PROD050,2
DET04445,ORD02174,PROD020,4
DET04446,ORD00300,PROD017,3
DET04447,ORD00091,PROD001,4
DET04448,ORD02154,PROD046,4
DET04449,ORD00118,PROD006,4
DET04450,ORD01649,PROD008,3
DET04451,ORD00803,PROD018,4
DET04452,ORD01905,PROD046,2
DET04453,ORD04220,PROD005,3
DET04454,ORD03391,PROD001,2
DET04455,ORD01523,PROD050,3
DET04456,ORD03022,PROD021,4
DET04457,ORD00809,PROD035,2
DET04458,ORD04063,PROD037,2
DET04459,ORD01137,PROD003,1
DET04460,ORD02869,PROD008,1
DET04461,ORD03919,PROD023,3
DET04462,ORD00485,PROD011,4
DET04463,ORD04110,PROD044,2
DET04464,ORD00057,PROD029,2
DET04465,ORD00332,PROD016,4
DET04466,ORD03768,PROD023,3
DET04467,ORD01148,PROD048,4
DET04468,ORD01948,PROD033,2
DET04469,ORD02368,PROD005,3
DET04470,ORD02104,PROD035,1
DET04471,ORD03279,PROD004,1
DET04472,ORD02033,PROD004,1
DET04473,ORD03655,PROD044,3
DET04474,ORD02030,PROD006,3
DET04475,ORD00325,PROD017,3
DET04476,ORD04677,PROD010,2
DET04477,ORD03795,PROD036,4
DET04478,ORD03122,PROD047,3
DET04479,ORD03862,PROD008,4
DET04480,ORD03938,PROD023,4
DET04481,ORD02190,PROD045,1
DET04482,ORD03846,PROD013,1
DET04483,ORD00970,PROD018,3
DET04484,ORD01934,PROD031,3
DET04485,ORD02575,PROD042,3
DET04486,ORD02640,PROD042,2
DET04487,ORD04514,PROD027,1
DET04488,ORD00535,PROD018,2
DET04489,ORD04094,PROD009,2
DET04490,ORD00890,PROD007,3
DET04491,ORD03108,PROD042,1
DET04492,ORD02985,PROD049,4
DET04493,ORD03735,PROD049,2
DET04494,ORD00335,PROD043,1
DET04495,ORD04931,PROD012,3
DET04496,ORD02249,PROD006,1
DET04497,ORD01132,PROD024,2
DET04498,ORD04138,PROD024,2
DET04499,ORD04327,PROD013,4
DET04500,ORD00372,PROD008,3
DET04501,ORD04279,PROD046,4
DET04502,ORD02944,PROD015,2
DET04503,ORD04285,PROD032,4
DET04504,ORD02801,PROD001,3
DET04505,ORD02948,PROD036,4
DET04506,ORD02394,PROD032,1
DET04507,ORD03795,PROD040,1
DET04508,ORD01496,PROD013,3
DET04509,ORD03864,PROD002,4
DET04510,ORD01573,PROD019,3
DET04511,ORD04773,PROD041,2
DET04512,ORD03240,PROD031,1
DET04513,ORD00511,PROD004,2
DET04514,ORD01078,PROD041,4
DET04515,ORD00537,PROD004,4
DET04516,ORD03392,PROD006,4
DET04517,ORD02835,PROD040,3
DET04518,ORD04700,PROD011,2
DET04519,ORD03773,PROD035,3
DET04520,ORD02815,PROD007,2
DET04521,ORD02936,PROD031,4
DET04522,ORD01204,PROD043,4
DET04523,ORD04831,PROD037,1
DET04524,ORD01025,PROD032,3
DET04525,ORD01956,PROD014,1
DET04526,ORD04988,PROD048,2
DET04527,ORD03476,PROD022,4
DET04528,ORD03362,PROD050,1
DET04529,ORD03449,PROD048,1
DET04530,ORD01420,PROD018,2
DET04531,ORD02532,PROD034,3
DET04532,ORD03926,PROD046,4
DET04533,ORD03040,PROD030,3
DET04534,ORD00440,PROD007,2
DET04535,ORD04827,PROD027,3
DET04536,ORD01156,PROD017,1
DET04537,ORD01715,PROD025,2
DET04538,ORD00702,PROD001,3
DET04539,ORD02777,PROD004,4
DET04540,ORD02813,PROD028,1
DET04541,ORD04128,PROD045,4
DET04542,ORD00467,PROD038,4
DET04543,ORD03517,PROD013,1
DET04544,ORD00243,PROD025,1
DET04545,ORD02803,PROD018,4
DET04546,ORD01962,PROD048,1
DET04547,ORD00938,PROD016,4
DET04548,ORD01121,PROD043,3
DET04549,ORD03467,PROD039,1
DET04550,ORD04424,PROD028,3
DET04551,ORD00242,PROD047,2
DET04552,ORD00436,PROD003,2
DET04553,ORD03624,PROD016,2
DET04554,ORD03477,PROD002,3
DET04555,ORD00495,PROD029,4
DET04556,ORD00826,PROD033,3
DET04557,ORD01802,PROD046,2
DET04558,ORD00864,PROD042,4
DET04559,ORD04694,PROD010,1
DET04560,ORD01614,PROD040,3
DET04561,ORD03701,PROD025,4
DET04562,ORD01449,PROD003,2
DET04563,ORD01391,PROD039,2
DET04564,ORD04632,PROD017,1
DET04565,ORD00014,PROD009,2
DET04566,ORD02253,PROD037,3
DET04567,ORD01564,PROD016,2
DET04568,ORD04929,PROD024,2
DET04569,ORD01604,PROD019,2
DET04570,ORD00787,PROD020,1
DET04571,ORD04207,PROD017,4
DET04572,ORD00968,PROD047,2
DET04573,ORD03746,PROD047,1
DET04574,ORD03962,PROD009,4
DET04575,ORD00047,PROD012,4
DET04576,ORD03886,PROD038,3
DET04577,ORD01842,PROD013,2
DET04578,ORD01332,PROD029,4
DET04579,ORD02373,PROD011,1
DET04580,ORD04737,PROD027,3
DET04581,ORD02523,PROD012,4
DET04582,ORD00614,PROD036,3
DET04583,ORD04870,PROD050,4
DET04584,ORD03070,PROD018,3
DET04585,ORD04610,PROD021,4
DET04586,ORD02172,PROD032,3
DET04587,ORD03593,PROD014,1
DET04588,ORD02194,PROD027,3
DET04589,ORD03673,PROD025,4
DET04590,ORD02582,PROD001,1
DET04591,ORD00400,PROD031,3
DET04592,ORD04840,PROD037,3
DET04593,ORD04751,PROD028,2
DET04594,ORD02049,PROD049,1
DET04595,ORD03418,PROD041,2
DET04596,ORD02276,PROD015,3
DET04597,ORD04105,PROD021,1
DET04598,ORD00932,PROD010,3
DET04599,ORD01694,PROD030,2
DET04600,ORD01380,PROD045,2
DET04601,ORD04011,PROD034,1
DET04602,ORD00778,PROD009,2
DET04603,ORD03763,PROD032,3
DET04604,ORD02957,PROD004,2
DET04605,ORD02842,PROD050,2
DET04606,ORD04449,PROD025,2
DET04607,ORD01095,PROD004,4
DET04608,ORD00276,PROD007,2
DET04609,ORD03386,PROD017,3
DET04610,ORD02501,PROD043,3
DET04611,ORD03877,PROD027,2
DET04612,ORD01881,PROD044,2
DET04613,ORD00292,PROD012,3
DET04614,ORD04897,PROD023,3
DET04615,ORD00658,PROD018,3
DET04616,ORD00070,PROD038,3
DET04617,ORD04908,PROD030,1
DET04618,ORD04928,PROD036,4
DET04619,ORD00929,PROD023,1
DET04620,ORD03980,PROD035,3
DET04621,ORD03603,PROD021,4
DET04622,ORD04484,PROD041,2
DET04623,ORD01914,PROD002,1
DET04624,ORD02719,PROD010,2
DET04625,ORD04252,PROD034,3
DET04626,ORD01017,PROD012,2
DET04627,ORD03662,PROD027,1
DET04628,ORD00080,PROD029,3
DET04629,ORD01136,PROD036,2
DET04630,ORD03605,PROD039,1
DET04631,ORD02560,PROD014,4
DET04632,ORD04298,PROD040,1
DET04633,ORD00833,PROD016,2
DET04634,ORD00442,PROD025,2
DET04635,ORD03847,PROD017,2
DET04636,ORD04954,PROD050,4
DET04637,ORD02041,PROD013,2
DET04638,ORD01112,PROD043,2
DET04639,ORD02320,PROD035,1
DET04640,ORD00138,PROD009,1
DET04641,ORD00261,PROD030,3
DET04642,ORD02936,PROD036,2
DET04643,ORD03602,PROD047,1
DET04644,ORD02423,PROD009,1
DET04645,ORD02404,PROD036,1
DET04646,ORD03814,PROD045,2
DET04647,ORD04568,PROD034,1
DET04648,ORD01673,PROD036,3
DET04649,ORD02953,PROD007,2
DET04650,ORD03476,PROD036,1
DET04651,ORD00702,PROD022,1
DET04652,ORD03896,PROD018,3
DET04653,ORD01714,PROD002,4
DET04654,ORD04371,PROD004,3
DET04655,ORD00775,PROD046,3
DET04656,ORD00216,PROD021,2
DET04657,ORD03975,PROD007,2
DET04658,ORD04766,PROD033,1
DET04659,ORD02919,PROD046,3
DET04660,ORD01338,PROD022,4
DET04661,ORD01585,PROD022,3
DET04662,ORD01362,PROD030,2
DET04663,ORD03049,PROD048,4
DET04664,ORD02058,PROD049,2
DET04665,ORD03821,PROD041,3
DET04666,ORD00694,PROD038,2
DET04667,ORD00172,PROD003,4
DET04668,ORD04340,PROD001,2
DET04669,ORD04110,PROD047,4
DET04670,ORD01876,PROD042,1
DET04671,ORD03083,PROD006,4
DET04672,ORD02143,PROD033,4
DET04673,ORD04926,PROD035,1
DET04674,ORD02972,PROD035,3
DET04675,ORD00587,PROD002,2
DET04676,ORD02207,PROD049,3
DET04677,ORD03771,PROD023,2
DET04678,ORD01875,PROD039,4
DET04679,ORD00493,PROD044,2
DET04680,ORD00094,PROD030,1
DET04681,ORD03644,PROD016,4
DET04682,ORD01493,PROD033,3
DET04683,ORD00118,PROD047,2
DET04684,ORD03958,PROD025,2
DET04685,ORD00054,PROD045,1
DET04686,ORD04063,PROD012,2
DET04687,ORD01195,PROD023,2
DET04688,ORD01393,PROD002,4
DET04689,ORD02138,PROD027,4
DET04690,ORD03611,PROD046,1
DET04691,ORD02631,PROD027,3
DET04692,ORD02354,PROD003,4
DET04693,ORD03000,PROD017,2
DET04694,ORD03771,PROD047,4
DET04695,ORD02062,PROD018,1
DET04696,ORD02920,PROD043,4
DET04697,ORD00866,PROD018,4
DET04698,ORD00606,PROD027,2
DET04699,ORD00232,PROD036,4
DET04700,ORD01811,PROD015,3
DET04701,ORD03608,PROD045,1
DET04702,ORD03256,PROD031,4
DET04703,ORD01904,PROD033,3
DET04704,ORD03884,PROD003,2
DET04705,ORD02736,PROD024,2
DET04706,ORD03326,PROD037,1
DET04707,ORD03910,PROD045,1
DET04708,ORD03881,PROD023,4
DET04709,ORD02381,PROD023,1
DET04710,ORD01062,PROD015,2
DET04711,ORD02852,PROD048,1
DET04712,ORD04249,PROD017,2
DET04713,ORD03995,PROD007,1
DET04714,ORD00737,PROD006,3
DET04715,ORD03285,PROD041,3
DET04716,ORD04561,PROD011,3
DET04717,ORD00197,PROD033,2
DET04718,ORD00422,PROD002,1
DET04719,ORD02586,PROD015,2
DET04720,ORD00943,PROD002,2
DET04721,ORD01153,PROD016,3
DET04722,ORD02369,PROD039,4
DET04723,ORD03635,PROD046,4
DET04724,ORD01454,PROD050,2
DET04725,ORD02942,PROD002,2
DET04726,ORD02094,PROD022,3
DET04727,ORD02967,PROD018,2
DET04728,ORD02850,PROD024,1
DET04729,ORD00735,PROD012,4
DET04730,ORD04254,PROD003,1
DET04731,ORD02926,PROD018,3
DET04732,ORD02210,PROD023,2
DET04733,ORD00102,PROD039,2
DET04734,ORD00560,PROD047,3
DET04735,ORD02724,PROD035,2
DET04736,ORD00646,PROD037,1
DET04737,ORD04431,PROD006,1
DET04738,ORD00432,PROD009,2
DET04739,ORD02001,PROD033,3
DET04740,ORD01496,PROD026,3
DET04741,ORD01846,PROD045,4
DET04742,ORD03853,PROD035,4
DET04743,ORD01208,PROD038,2
DET04744,ORD03148,PROD041,2
DET04745,ORD04167,PROD032,3
DET04746,ORD02457,PROD046,3
DET04747,ORD03007,PROD044,1
DET04748,ORD03102,PROD031,4
DET04749,ORD04417,PROD040,1
DET04750,ORD00272,PROD043,3
DET04751,ORD03401,PROD030,2
DET04752,ORD00589,PROD011,3
DET04753,ORD04344,PROD037,4
DET04754,ORD04306,PROD049,3
DET04755,ORD03866,PROD039,2
DET04756,ORD01938,PROD030,1
DET04757,ORD01303,PROD007,2
DET04758,ORD00167,PROD038,2
DET04759,ORD03303,PROD046,3
DET04760,ORD03243,PROD039,4
DET04761,ORD03343,PROD042,4
DET04762,ORD04041,PROD044,4
DET04763,ORD03897,PROD045,1
DET04764,ORD00933,PROD030,4
DET04765,ORD01992,PROD011,4
DET04766,ORD02753,PROD012,1
DET04767,ORD04758,PROD009,4
DET04768,ORD00715,PROD032,3
DET04769,ORD04053,PROD047,2
DET04770,ORD04831,PROD021,1
DET04771,ORD00280,PROD004,3
DET04772,ORD03788,PROD032,1
DET04773,ORD02454,PROD003,4
DET04774,ORD02939,PROD025,2
DET04775,ORD00629,PROD009,2
DET04776,ORD03443,PROD039,4
DET04777,ORD04017,PROD042,2
DET04778,ORD00054,PROD013,4
DET04779,ORD04509,PROD001,4
DET04780,ORD02194,PROD008,2
DET04781,ORD03951,PROD020,1
DET04782,ORD01879,PROD040,2
DET04783,ORD01154,PROD029,2
DET04784,ORD01854,PROD006,4
DET04785,ORD02896,PROD047,2
DET04786,ORD01972,PROD028,2
DET04787,ORD01137,PROD044,4
DET04788,ORD04928,PROD039,3
DET04789,ORD00873,PROD040,3
DET04790,ORD01037,PROD043,3
DET04791,ORD04443,PROD023,1
DET04792,ORD01053,PROD009,1
DET04793,ORD04306,PROD034,4
DET04794,ORD01358,PROD016,2
DET04795,ORD03548,PROD009,2
DET04796,ORD01746,PROD015,4
DET04797,ORD02205,PROD025,4
DET04798,ORD03420,PROD034,3
DET04799,ORD02894,PROD034,4
DET04800,ORD00547,PROD032,3
DET04801,ORD03224,PROD024,2
DET04802,ORD04760,PROD007,3
DET04803,ORD02691,PROD046,3
DET04804,ORD01993,PROD011,3
DET04805,ORD02166,PROD021,2
DET04806,ORD03132,PROD029,3
DET04807,ORD03859,PROD011,4
DET04808,ORD00983,PROD027,3
DET04809,ORD02802,PROD035,1
DET04810,ORD00710,PROD030,2
DET04811,ORD00475,PROD013,2
DET04812,ORD00524,PROD046,3
DET04813,ORD01499,PROD025,2
DET04814,ORD02468,PROD042,3
DET04815,ORD02647,PROD043,4
DET04816,ORD03011,PROD048,2
DET04817,ORD01341,PROD041,3
DET04818,ORD04274,PROD027,3
DET04819,ORD01468,PROD038,2
DET04820,ORD02915,PROD027,1
DET04821,ORD00926,PROD017,3
DET04822,ORD01059,PROD022,2
DET04823,ORD01877,PROD034,2
DET04824,ORD02064,PROD017,4
DET04825,ORD00526,PROD002,2
DET04826,ORD02555,PROD023,3
DET04827,ORD02901,PROD050,2
DET04828,ORD00364,PROD050,3
DET04829,ORD03220,PROD012,3
DET04830,ORD03950,PROD018,3
DET04831,ORD04885,PROD030,4
DET04832,ORD01888,PROD039,4
DET04833,ORD00813,PROD006,1
DET04834,ORD04151,PROD005,2
DET04835,ORD03238,PROD022,1
DET04836,ORD02001,PROD042,1
DET04837,ORD03156,PROD049,1
DET04838,ORD01687,PROD025,3
DET04839,ORD01141,PROD010,2
DET04840,ORD02440,PROD041,1
DET04841,ORD04580,PROD015,2
DET04842,ORD02711,PROD035,4
DET04843,ORD02597,PROD047,3
DET04844,ORD03776,PROD002,4
DET04845,ORD04574,PROD005,1
DET04846,ORD01293,PROD012,1
DET04847,ORD04642,PROD038,4
DET04848,ORD02433,PROD037,2
DET04849,ORD01017,PROD041,3
DET04850,ORD03566,PROD020,4
DET04851,ORD03564,PROD014,4
DET04852,ORD03354,PROD004,3
DET04853,ORD00600,PROD021,4
DET04854,ORD04152,PROD005,4
DET04855,ORD03132,PROD040,1
DET04856,ORD00056,PROD025,4
DET04857,ORD03661,PROD013,3
DET04858,ORD04981,PROD020,1
DET04859,ORD00848,PROD016,4
DET04860,ORD00979,PROD020,2
DET04861,ORD04074,PROD049,4
DET04862,ORD00258,PROD041,3
DET04863,ORD03258,PROD007,3
DET04864,ORD02754,PROD033,4
DET04865,ORD03640,PROD023,3
DET04866,ORD01194,PROD024,3
DET04867,ORD00312,PROD013,2
DET04868,ORD00592,PROD034,4
DET04869,ORD03596,PROD019,1
DET04870,ORD01959,PROD026,2
DET04871,ORD02167,PROD004,4
DET04872,ORD01109,PROD016,1
DET04873,ORD03832,PROD031,1
DET04874,ORD03300,PROD027,1
DET04875,ORD00324,PROD041,4
DET04876,ORD00109,PROD010,1
DET04877,ORD03264,PROD029,2
DET04878,ORD02441,PROD006,1
DET04879,ORD03444,PROD018,4
DET04880,ORD04105,PROD044,1
DET04881,ORD03682,PROD044,4
DET04882,ORD01550,PROD008,2
DET04883,ORD03569,PROD031,3
DET04884,ORD04444,PROD015,2
DET04885,ORD00192,PROD043,1
DET04886,ORD03316,PROD009,2
DET04887,ORD04415,PROD031,1
DET04888,ORD02311,PROD006,4
DET04889,ORD01245,PROD042,2
DET04890,ORD04443,PROD001,1
DET04891,ORD04404,PROD025,1
DET04892,ORD03270,PROD004,1
DET04893,ORD01790,PROD009,3
DET04894,ORD02298,PROD008,2
DET04895,ORD04799,PROD034,2
DET04896,ORD03330,PROD003,2
DET04897,ORD02042,PROD035,1
DET04898,ORD00738,PROD036,3
DET04899,ORD03691,PROD002,4
DET04900,ORD00090,PROD010,4
DET04901,ORD01866,PROD014,4
DET04902,ORD00215,PROD020,1
DET04903,ORD00276,PROD005,3
DET04904,ORD00099,PROD004,2
DET04905,ORD00944,PROD002,4
DET04906,ORD02949,PROD015,2
DET04907,ORD00145,PROD036,2
DET04908,ORD02965,PROD016,3
DET04909,ORD01712,PROD027,2
DET04910,ORD01484,PROD002,4
DET04911,ORD02426,PROD034,1
DET04912,ORD03147,PROD022,1
DET04913,ORD00466,PROD023,4
DET04914,ORD02419,PROD044,1
DET04915,ORD03292,PROD023,3
DET04916,ORD00367,PROD008,4
DET04917,ORD03001,PROD020,4
DET04918,ORD02863,PROD019,4
DET04919,ORD01017,PROD046,4
DET04920,ORD00805,PROD043,2
DET04921,ORD01611,PROD020,3
DET04922,ORD01223,PROD028,4
DET04923,ORD01769,PROD018,2
DET04924,ORD03920,PROD029,4
DET04925,ORD03223,PROD044,1
DET04926,ORD02617,PROD004,2
DET04927,ORD01734,PROD036,4
DET04928,ORD04992,PROD025,4
DET04929,ORD01003,PROD009,3
DET04930,ORD04673,PROD016,3
DET04931,ORD00374,PROD035,2
DET04932,ORD01616,PROD021,2
DET04933,ORD00054,PROD002,3
DET04934,ORD04449,PROD039,3
DET04935,ORD02150,PROD035,1
DET04936,ORD01477,PROD009,2
DET04937,ORD00992,PROD039,3
DET04938,ORD02894,PROD021,3
DET04939,ORD02194,PROD023,3
DET04940,ORD01266,PROD045,2
DET04941,ORD03555,PROD019,4
DET04942,ORD04626,PROD016,2
DET04943,ORD01540,PROD001,3
DET04944,ORD00650,PROD011,1
DET04945,ORD03755,PROD028,3
DET04946,ORD03134,PROD003,3
DET04947,ORD04241,PROD021,3
DET04948,ORD01653,PROD045,4
DET04949,ORD00949,PROD012,1
DET04950,ORD04286,PROD049,4
DET04951,ORD03995,PROD041,3
DET04952,ORD04492,PROD038,1
DET04953,ORD01903,PROD003,3
DET04954,ORD04517,PROD009,4
DET04955,ORD01863,PROD040,4
DET04956,ORD00143,PROD031,2
DET04957,ORD01673,PROD048,3
DET04958,ORD00528,PROD024,1
DET04959,ORD04104,PROD028,4
DET04960,ORD02684,PROD006,4
DET04961,ORD03672,PROD029,4
DET04962,ORD04399,PROD028,2
DET04963,ORD00069,PROD010,1
DET04964,ORD02427,PROD040,4
DET04965,ORD00964,PROD025,2
DET04966,ORD04456,PROD024,2
DET04967,ORD00814,PROD036,1
DET04968,ORD01560,PROD034,2
DET04969,ORD03828,PROD037,2
DET04970,ORD03307,PROD017,1
DET04971,ORD02499,PROD032,2
DET04972,ORD04244,PROD036,3
DET04973,ORD04909,PROD030,3
DET04974,ORD00174,PROD035,1
DET04975,ORD02700,PROD039,4
DET04976,ORD01806,PROD015,3
DET04977,ORD02938,PROD043,1
DET04978,ORD00616,PROD030,4
DET04979,ORD00499,PROD005,3
DET04980,ORD01954,PROD024,2
DET04981,ORD01442,PROD038,2
DET04982,ORD00577,PROD002,1
DET04983,ORD00403,PROD021,4
DET04984,ORD04869,PROD011,4
DET04985,ORD00249,PROD004,3
DET04986,ORD01497,PROD043,1
DET04987,ORD03684,PROD045,2
DET04988,ORD03834,PROD008,1
DET04989,ORD03420,PROD041,1
DET04990,ORD04089,PROD039,3
DET04991,ORD01135,PROD002,3
DET04992,ORD04800,PROD040,3
DET04993,ORD04173,PROD050,1
DET04994,ORD03300,PROD023,3
DET04995,ORD01991,PROD016,3
DET04996,ORD00340,PROD044,1
DET04997,ORD00522,PROD030,3
DET04998,ORD01011,PROD015,2
DET04999,ORD01664,PROD004,4
DET05000,ORD03394,PROD010,3
DET05001,ORD02372,PROD022,3
DET05002,ORD03769,PROD026,2
DET05003,ORD04383,PROD035,1
DET05004,ORD01683,PROD016,3
DET05005,ORD01675,PROD001,1
DET05006,ORD04359,PROD046,4
DET05007,ORD00734,PROD029,4
DET05008,ORD03266,PROD026,3
DET05009,ORD03795,PROD003,3
DET05010,ORD03624,PROD032,2
DET05011,ORD00428,PROD048,3
DET05012,ORD00526,PROD015,1
DET05013,ORD03219,PROD043,4
DET05014,ORD03367,PROD039,3
DET05015,ORD03318,PROD005,1
DET05016,ORD01670,PROD031,2
DET05017,ORD00685,PROD027,3
DET05018,ORD03959,PROD017,3
DET05019,ORD01088,PROD017,1
DET05020,ORD01422,PROD039,1
DET05021,ORD02741,PROD006,3
DET05022,ORD03505,PROD019,3
DET05023,ORD03348,PROD012,2
DET05024,ORD04167,PROD008,1
DET05025,ORD00848,PROD026,1
DET05026,ORD00152,PROD042,2
DET05027,ORD02630,PROD005,4
DET05028,ORD04289,PROD040,1
DET05029,ORD04012,PROD001,4
DET05030,ORD00909,PROD038,1
DET05031,ORD00724,PROD019,1
DET05032,ORD01233,PROD027,1
DET05033,ORD01981,PROD050,4
DET05034,ORD04181,PROD003,2
DET05035,ORD02200,PROD041,3
DET05036,ORD03770,PROD003,1
DET05037,ORD03282,PROD041,4
DET05038,ORD03956,PROD043,1
DET05039,ORD01642,PROD014,2
DET05040,ORD02875,PROD028,4
DET05041,ORD02825,PROD036,4
DET05042,ORD04998,PROD019,2
DET05043,ORD04725,PROD028,3
DET05044,ORD02642,PROD047,1
DET05045,ORD03159,PROD007,4
DET05046,ORD01069,PROD030,1
DET05047,ORD03744,PROD034,2
DET05048,ORD00475,PROD042,1
DET05049,ORD02039,PROD033,1
DET05050,ORD01957,PROD027,1
