customer_id,customer_name,gender,age,area,membership_type
CUST01839,Customer_1839,Female,55,Thane,Green
CUST01840,Customer_1840,Female,31,Dadar,Silver
CUST01841,Customer_1841,Male,53,Bandra,None
CUST01842,Customer_1842,Male,29,Powai,Silver
CUST01843,Customer_1843,Female,18,Ghatkopar,Gold
CUST01844,Customer_1844,Female,52,Powai,Gold
CUST01845,Customer_1845,Male,46,Andheri,Silver
CUST01846,Customer_1846,Male,48,Thane,Silver
CUST01847,Customer_1847,Male,25,Colaba,None
CUST01848,Customer_1848,Male,47,Colaba,Silver
CUST01849,Customer_1849,Female,44,Ghatkopar,None
CUST01850,Customer_1850,Male,28,Dadar,Green
CUST01851,Customer_1851,Male,53,Powai,Gold
CUST01852,Customer_1852,Male,28,Borivali,None
CUST01853,Customer_1853,Female,51,Andheri,Gold
CUST01854,Customer_1854,Male,47,Bandra,Silver
CUST01855,Customer_1855,Male,22,Chembur,Gold
CUST01856,Customer_1856,Male,18,Borivali,None
CUST01857,Customer_1857,Male,18,Thane,Silver
CUST01858,Customer_1858,Male,38,Borivali,Green
CUST01859,Customer_1859,Female,44,Vashi,None
CUST01860,Customer_1860,Male,27,Borivali,None
CUST01861,Customer_1861,Female,42,Andheri,Green
CUST01862,Customer_1862,Male,33,Powai,None
CUST01863,Customer_1863,Male,52,Vashi,None
CUST01864,Customer_1864,Male,60,Ghatkopar,Silver
CUST01865,Customer_1865,Male,23,Thane,Silver
CUST01866,Customer_1866,Female,44,Vashi,None
CUST01867,Customer_1867,Male,22,Thane,Silver
CUST01868,Customer_1868,Female,26,Powai,None
CUST01869,Customer_1869,Male,35,Dadar,None
CUST01870,Customer_1870,Male,30,Chembur,Silver
CUST01871,Customer_1871,Female,33,Ghatkopar,Green
CUST01872,Customer_1872,Female,27,Chembur,None
CUST01873,Customer_1873,Female,56,Powai,Silver
CUST01874,Customer_1874,Female,28,Thane,Gold
CUST01875,Customer_1875,Male,51,Ghatkopar,None
CUST01876,Customer_1876,Female,49,Colaba,Silver
CUST01877,Customer_1877,Female,21,Powai,Silver
CUST01878,Customer_1878,Female,49,Thane,None
CUST01879,Customer_1879,Male,28,Bandra,None
CUST01880,Customer_1880,Female,22,Ghatkopar,Green
CUST01881,Customer_1881,Male,32,Powai,Green
CUST01882,Customer_1882,Male,43,Dadar,Gold
CUST01883,Customer_1883,Male,43,Colaba,Green
CUST01884,Customer_1884,Female,20,Chembur,Green
CUST01885,Customer_1885,Male,37,Bandra,Silver
CUST01886,Customer_1886,Female,37,Colaba,Gold
CUST01887,Customer_1887,Female,44,Vashi,Gold
CUST01888,Customer_1888,Female,31,Borivali,None
CUST01889,Customer_1889,Male,36,Thane,Gold
CUST01890,Customer_1890,Male,48,Colaba,Silver
CUST01891,Customer_1891,Male,37,Andheri,Silver
CUST01892,Customer_1892,Female,60,Andheri,None
CUST01893,Customer_1893,Female,48,Ghatkopar,Green
CUST01894,Customer_1894,Male,52,Dadar,Gold
CUST01895,Customer_1895,Male,58,Chembur,Silver
CUST01896,Customer_1896,Male,40,Chembur,Green
CUST01897,Customer_1897,Female,44,Thane,Gold
CUST01898,Customer_1898,Male,23,Vashi,Gold
CUST01899,Customer_1899,Male,19,Ghatkopar,None
CUST01900,Customer_1900,Female,56,Powai,Silver
CUST01901,Customer_1901,Female,36,Thane,None
CUST01902,Customer_1902,Female,43,Thane,Silver
CUST01903,Customer_1903,Female,22,Ghatkopar,Green
CUST01904,Customer_1904,Female,46,Powai,None
CUST01905,Customer_1905,Female,18,Bandra,None
CUST01906,Customer_1906,Female,29,Bandra,Gold
CUST01907,Customer_1907,Male,51,Powai,Silver
CUST01908,Customer_1908,Female,47,Powai,Silver
CUST01909,Customer_1909,Female,48,Borivali,Gold
CUST01910,Customer_1910,Female,51,Ghatkopar,Green
CUST01911,Customer_1911,Male,47,Bandra,Green
CUST01912,Customer_1912,Male,43,Andheri,Green
CUST01913,Customer_1913,Female,19,Chembur,None
CUST01914,Customer_1914,Female,54,Ghatkopar,Gold
CUST01915,Customer_1915,Female,52,Andheri,Green
CUST01916,Customer_1916,Male,53,Dadar,Silver
CUST01917,Customer_1917,Male,52,Dadar,Green
CUST01918,Customer_1918,Female,53,Powai,None
CUST01919,Customer_1919,Male,23,Ghatkopar,Silver
CUST01920,Customer_1920,Male,53,Colaba,Gold
CUST01921,Customer_1921,Male,42,Colaba,Green
CUST01922,Customer_1922,Female,46,Thane,None
CUST01923,Customer_1923,Female,36,Colaba,Gold
CUST01924,Customer_1924,Male,56,Colaba,Silver
CUST01925,Customer_1925,Female,60,Thane,None
CUST01926,Customer_1926,Female,56,Chembur,Silver
CUST01927,Customer_1927,Female,48,Vashi,None
CUST01928,Customer_1928,Male,36,Chembur,None
CUST01929,Customer_1929,Male,18,Dadar,Silver
CUST01930,Customer_1930,Male,19,Powai,Gold
CUST01931,Customer_1931,Male,36,Powai,Silver
CUST01932,Customer_1932,Female,47,Chembur,Silver
CUST01933,Customer_1933,Female,51,Borivali,None
CUST01934,Customer_1934,Female,51,Chembur,Silver
CUST01935,Customer_1935,Female,37,Powai,Silver
CUST01936,Customer_1936,Female,43,Bandra,Silver
CUST01937,Customer_1937,Male,43,Dadar,None
CUST01938,Customer_1938,Male,18,Powai,Silver
CUST01939,Customer_1939,Male,26,Borivali,Green
CUST01940,Customer_1940,Male,24,Borivali,Gold
CUST01941,Customer_1941,Male,51,Andheri,None
CUST01942,Customer_1942,Female,57,Vashi,Gold
CUST01943,Customer_1943,Male,60,Dadar,Silver
CUST01944,Customer_1944,Female,22,Andheri,Gold
CUST01945,Customer_1945,Female,51,Chembur,Green
CUST01946,Customer_1946,Male,59,Powai,None
CUST01947,Customer_1947,Female,53,Powai,Green
CUST01948,Customer_1948,Male,23,Vashi,Silver
CUST01949,Customer_1949,Male,55,Bandra,None
CUST01950,Customer_1950,Female,26,Andheri,Green
CUST01951,Customer_1951,Female,30,Borivali,None
CUST01952,Customer_1952,Female,30,Colaba,Green
CUST01953,Customer_1953,Male,57,Colaba,None
CUST01954,Customer_1954,Male,22,Andheri,Green
CUST01955,Customer_1955,Female,32,Dadar,Silver
CUST01956,Customer_1956,Male,22,Andheri,Gold
CUST01957,Customer_1957,Female,49,Powai,None
CUST01958,Customer_1958,Male,50,Dadar,Silver
CUST01959,Customer_1959,Male,31,Dadar,Green
CUST01960,Customer_1960,Female,47,Dadar,None
CUST01961,Customer_1961,Female,56,Vashi,None
CUST01962,Customer_1962,Female,60,Powai,Silver
CUST01963,Customer_1963,Female,40,Colaba,None
CUST01964,Customer_1964,Male,25,Bandra,Green
CUST01965,Customer_1965,Male,24,Vashi,Green
CUST01966,Customer_1966,Female,37,Bandra,Silver
CUST01967,Customer_1967,Male,56,Thane,Gold
CUST01968,Customer_1968,Male,26,Dadar,Green
CUST01969,Customer_1969,Female,34,Thane,None
CUST01970,Customer_1970,Male,41,Vashi,Gold
CUST01971,Customer_1971,Female,41,Dadar,None
CUST01972,Customer_1972,Male,22,Borivali,Silver
CUST01973,Customer_1973,Male,49,Vashi,Green
CUST01974,Customer_1974,Male,39,Powai,Gold
CUST01975,Customer_1975,Male,55,Colaba,None
CUST01976,Customer_1976,Male,57,Vashi,Green
CUST01977,Customer_1977,Female,47,Chembur,Gold
CUST01978,Customer_1978,Male,31,Andheri,Gold
CUST01979,Customer_1979,Male,29,Andheri,Gold
CUST01980,Customer_1980,Female,31,Borivali,None
CUST01981,Customer_1981,Female,23,Powai,Gold
CUST01982,Customer_1982,Female,27,Ghatkopar,Silver
CUST01983,Customer_1983,Male,60,Chembur,Green
CUST01984,Customer_1984,Female,18,Vashi,Green
CUST01985,Customer_1985,Male,18,Thane,Gold
CUST01986,Customer_1986,Male,32,Colaba,Green
CUST01987,Customer_1987,Female,32,Powai,Green
CUST01988,Customer_1988,Male,43,Chembur,Gold
CUST01989,Customer_1989,Female,48,Powai,Silver
CUST01990,Customer_1990,Female,43,Andheri,Green
CUST01991,Customer_1991,Male,46,Andheri,Green
CUST01992,Customer_1992,Male,24,Vashi,Green
CUST01993,Customer_1993,Male,55,Borivali,Silver
CUST01994,Customer_1994,Male,21,Bandra,None
CUST01995,Customer_1995,Male,40,Ghatkopar,None
CUST01996,Customer_1996,Male,25,Vashi,Green
CUST01997,Customer_1997,Female,55,Andheri,None
CUST01998,Customer_1998,Male,29,Colaba,None
CUST01999,Customer_1999,Female,24,Colaba,None
CUST02000,Customer_2000,Female,34,Andheri,None
CUST02001,Customer_2001,Female,24,Colaba,None
CUST02002,Customer_2002,Female,40,Borivali,Green
CUST02003,Customer_2003,Female,44,Bandra,Gold
CUST02004,Customer_2004,Male,60,Vashi,Gold
CUST02005,Customer_2005,Female,38,Andheri,Green
CUST02006,Customer_2006,Male,32,Borivali,Gold
CUST02007,Customer_2007,Female,21,Borivali,Green
CUST02008,Customer_2008,Male,44,Andheri,Gold
CUST02009,Customer_2009,Female,24,Chembur,None
CUST02010,Customer_2010,Male,44,Vashi,None
CUST02011,Customer_2011,Male,44,Ghatkopar,Silver
CUST02012,Customer_2012,Female,53,Bandra,Green
CUST02013,Customer_2013,Female,55,Colaba,None
CUST02014,Customer_2014,Female,49,Bandra,Silver
CUST02015,Customer_2015,Male,29,Borivali,Gold
CUST02016,Customer_2016,Male,55,Dadar,None
CUST02017,Customer_2017,Female,23,Colaba,Green
CUST02018,Customer_2018,Female,38,Dadar,Gold
CUST02019,Customer_2019,Female,39,Colaba,Gold
CUST02020,Customer_2020,Male,33,Powai,Green
CUST02021,Customer_2021,Male,20,Dadar,Green
CUST02022,Customer_2022,Male,45,Borivali,Silver
CUST02023,Customer_2023,Female,56,Chembur,None
CUST02024,Customer_2024,Female,22,Colaba,None
CUST02025,Customer_2025,Female,24,Chembur,Silver
CUST02026,Customer_2026,Female,22,Vashi,Gold
CUST02027,Customer_2027,Male,59,Vashi,Gold
CUST02028,Customer_2028,Female,38,Andheri,None
CUST02029,Customer_2029,Male,19,Borivali,Gold
CUST02030,Customer_2030,Female,29,Andheri,None
CUST02031,Customer_2031,Female,33,Thane,Gold
CUST02032,Customer_2032,Female,45,Vashi,Silver
CUST02033,Customer_2033,Female,59,Colaba,Silver
CUST02034,Customer_2034,Female,53,Bandra,None
CUST02035,Customer_2035,Male,28,Borivali,Silver
CUST02036,Customer_2036,Female,23,Dadar,Silver
CUST02037,Customer_2037,Female,24,Andheri,None
CUST02038,Customer_2038,Female,32,Andheri,Gold
CUST02039,Customer_2039,Male,44,Ghatkopar,Silver
CUST02040,Customer_2040,Female,55,Colaba,Green
CUST02041,Customer_2041,Female,47,Chembur,Gold
CUST02042,Customer_2042,Female,51,Bandra,None
CUST02043,Customer_2043,Female,48,Powai,Gold
CUST02044,Customer_2044,Female,30,Dadar,Gold
CUST02045,Customer_2045,Male,22,Colaba,Silver
CUST02046,Customer_2046,Female,45,Borivali,Green
CUST02047,Customer_2047,Male,56,Borivali,Silver
CUST02048,Customer_2048,Female,27,Colaba,Green
CUST02049,Customer_2049,Male,56,Andheri,Gold
CUST02050,Customer_2050,Male,34,Thane,Gold
CUST02051,Customer_2051,Male,56,Colaba,Gold
CUST02052,Customer_2052,Female,27,Borivali,Gold
CUST02053,Customer_2053,Female,46,Dadar,Green
CUST02054,Customer_2054,Male,25,Thane,Gold
CUST02055,Customer_2055,Female,28,Powai,Silver
CUST02056,Customer_2056,Male,34,Borivali,Gold
CUST02057,Customer_2057,Male,36,Thane,None
CUST02058,Customer_2058,Male,31,Colaba,Green
CUST02059,Customer_2059,Male,20,Borivali,Gold
CUST02060,Customer_2060,Female,41,Vashi,None
CUST02061,Customer_2061,Male,53,Ghatkopar,Silver
CUST02062,Customer_2062,Male,53,Powai,Gold
CUST02063,Customer_2063,Male,26,Chembur,Green
CUST02064,Customer_2064,Male,28,Bandra,None
CUST02065,Customer_2065,Female,40,Ghatkopar,Silver
CUST02066,Customer_2066,Female,58,Ghatkopar,Gold
CUST02067,Customer_2067,Male,55,Vashi,Silver
CUST02068,Customer_2068,Female,50,Dadar,Green
CUST02069,Customer_2069,Male,46,Bandra,None
CUST02070,Customer_2070,Male,44,Colaba,Gold
CUST02071,Customer_2071,Male,25,Bandra,Gold
CUST02072,Customer_2072,Male,56,Colaba,None
CUST02073,Customer_2073,Male,38,Bandra,Green
CUST02074,Customer_2074,Male,20,Borivali,None
CUST02075,Customer_2075,Female,23,Chembur,Silver
CUST02076,Customer_2076,Female,26,Vashi,Silver
CUST02077,Customer_2077,Female,22,Andheri,Green
CUST02078,Customer_2078,Male,30,Andheri,Gold
CUST02079,Customer_2079,Male,37,Thane,None
CUST02080,Customer_2080,Female,49,Chembur,Gold
CUST02081,Customer_2081,Male,24,Powai,None
CUST02082,Customer_2082,Female,34,Colaba,Silver
CUST02083,Customer_2083,Male,53,Thane,Silver
CUST02084,Customer_2084,Male,47,Thane,Gold
CUST02085,Customer_2085,Female,50,Ghatkopar,Gold
CUST02086,Customer_2086,Female,54,Chembur,Silver
CUST02087,Customer_2087,Male,50,Ghatkopar,Gold
CUST02088,Customer_2088,Male,40,Powai,Silver
CUST02089,Customer_2089,Female,52,Colaba,None
CUST02090,Customer_2090,Male,54,Bandra,Green
CUST02091,Customer_2091,Male,28,Colaba,Silver
CUST02092,Customer_2092,Male,26,Dadar,Gold
CUST02093,Customer_2093,Female,33,Colaba,Green
CUST02094,Customer_2094,Male,28,Thane,Green
CUST02095,Customer_2095,Female,57,Powai,Silver
CUST02096,Customer_2096,Female,26,Thane,Gold
CUST02097,Customer_2097,Male,48,Andheri,Gold
CUST02098,Customer_2098,Male,25,Thane,None
CUST02099,Customer_2099,Female,36,Borivali,Green
CUST02100,Customer_2100,Male,18,Bandra,Silver
CUST02101,Customer_2101,Female,45,Dadar,Gold
CUST02102,Customer_2102,Female,55,Borivali,Green
CUST02103,Customer_2103,Female,37,Borivali,None
CUST02104,Customer_2104,Male,28,Vashi,Gold
CUST02105,Customer_2105,Female,48,Borivali,Silver
CUST02106,Customer_2106,Female,50,Chembur,Silver
CUST02107,Customer_2107,Male,28,Dadar,Silver
CUST02108,Customer_2108,Male,56,Vashi,Silver
CUST02109,Customer_2109,Female,23,Andheri,Silver
CUST02110,Customer_2110,Male,23,Colaba,Silver
CUST02111,Customer_2111,Female,28,Borivali,None
CUST02112,Customer_2112,Male,37,Thane,Gold
CUST02113,Customer_2113,Male,51,Bandra,Green
CUST02114,Customer_2114,Female,57,Thane,None
CUST02115,Customer_2115,Female,31,Ghatkopar,Gold
CUST02116,Customer_2116,Male,59,Vashi,None
CUST02117,Customer_2117,Female,34,Andheri,Green
CUST02118,Customer_2118,Male,39,Borivali,Green
CUST02119,Customer_2119,Male,53,Powai,Green
CUST02120,Customer_2120,Male,36,Powai,Green
CUST02121,Customer_2121,Male,57,Bandra,Silver
CUST02122,Customer_2122,Male,19,Colaba,Green
CUST02123,Customer_2123,Female,44,Bandra,Green
CUST02124,Customer_2124,Female,42,Powai,Gold
CUST02125,Customer_2125,Male,37,Andheri,Gold
CUST02126,Customer_2126,Male,26,Bandra,None
CUST02127,Customer_2127,Male,26,Thane,Silver
CUST02128,Customer_2128,Female,40,Vashi,None
CUST02129,Customer_2129,Female,19,Andheri,Gold
CUST02130,Customer_2130,Female,37,Thane,None
CUST02131,Customer_2131,Male,55,Thane,Gold
CUST02132,Customer_2132,Male,24,Ghatkopar,Green
CUST02133,Customer_2133,Male,24,Borivali,Green
CUST02134,Customer_2134,Female,29,Ghatkopar,Silver
CUST02135,Customer_2135,Male,31,Chembur,Gold
CUST02136,Customer_2136,Female,54,Borivali,Silver
CUST02137,Customer_2137,Male,59,Borivali,None
CUST02138,Customer_2138,Female,41,Colaba,Silver
CUST02139,Customer_2139,Female,53,Dadar,Gold
CUST02140,Customer_2140,Female,28,Vashi,Silver
CUST02141,Customer_2141,Female,48,Chembur,Green
CUST02142,Customer_2142,Female,42,Bandra,Silver
CUST02143,Customer_2143,Male,46,Dadar,None
CUST02144,Customer_2144,Female,48,Thane,Gold
CUST02145,Customer_2145,Male,41,Colaba,Green
CUST02146,Customer_2146,Male,47,Andheri,None
CUST02147,Customer_2147,Male,18,Borivali,Green
CUST02148,Customer_2148,Female,27,Chembur,Silver
CUST02149,Customer_2149,Female,25,Dadar,Silver
CUST02150,Customer_2150,Male,44,Bandra,Green
CUST02151,Customer_2151,Male,51,Bandra,Gold
CUST02152,Customer_2152,Female,44,Dadar,Gold
CUST02153,Customer_2153,Male,35,Dadar,Silver
CUST02154,Customer_2154,Male,49,Andheri,None
CUST02155,Customer_2155,Male,23,Colaba,Silver
CUST02156,Customer_2156,Female,46,Andheri,Green
CUST02157,Customer_2157,Male,58,Ghatkopar,None
CUST02158,Customer_2158,Female,29,Vashi,None
CUST02159,Customer_2159,Female,38,Chembur,Gold
CUST02160,Customer_2160,Male,50,Colaba,Gold
CUST02161,Customer_2161,Female,26,Borivali,None
CUST02162,Customer_2162,Female,45,Dadar,None
CUST02163,Customer_2163,Female,22,Chembur,None
CUST02164,Customer_2164,Female,46,Bandra,Gold
CUST02165,Customer_2165,Female,60,Ghatkopar,Green
CUST02166,Customer_2166,Male,18,Dadar,Gold
CUST02167,Customer_2167,Male,22,Chembur,Green
CUST02168,Customer_2168,Female,40,Powai,None
CUST02169,Customer_2169,Male,38,Colaba,None
CUST02170,Customer_2170,Male,54,Vashi,Green
CUST02171,Customer_2171,Female,31,Colaba,Silver
CUST02172,Customer_2172,Female,49,Dadar,Silver
CUST02173,Customer_2173,Female,24,Thane,None
CUST02174,Customer_2174,Male,27,Thane,Green
CUST02175,Customer_2175,Female,33,Thane,Gold
CUST02176,Customer_2176,Male,55,Colaba,Green
CUST02177,Customer_2177,Female,44,Dadar,Silver
CUST02178,Customer_2178,Male,33,Powai,Silver
CUST02179,Customer_2179,Male,40,Colaba,Green
CUST02180,Customer_2180,Male,18,Andheri,Gold
CUST02181,Customer_2181,Female,47,Colaba,Green
CUST02182,Customer_2182,Female,54,Andheri,Green
CUST02183,Customer_2183,Female,39,Dadar,None
CUST02184,Customer_2184,Female,22,Thane,Green
CUST02185,Customer_2185,Female,34,Borivali,Silver
CUST02186,Customer_2186,Male,19,Powai,None
CUST02187,Customer_2187,Male,23,Thane,Green
CUST02188,Customer_2188,Female,18,Thane,Gold
CUST02189,Customer_2189,Male,51,Bandra,Green
CUST02190,Customer_2190,Male,54,Colaba,Silver
CUST02191,Customer_2191,Female,28,Thane,Gold
CUST02192,Customer_2192,Female,23,Vashi,Gold
CUST02193,Customer_2193,Male,50,Bandra,Green
CUST02194,Customer_2194,Male,55,Dadar,Green
CUST02195,Customer_2195,Female,35,Bandra,Gold
CUST02196,Customer_2196,Male,36,Thane,Gold
CUST02197,Customer_2197,Male,28,Bandra,Green
CUST02198,Customer_2198,Female,60,Vashi,Silver
CUST02199,Customer_2199,Male,20,Andheri,None
CUST02200,Customer_2200,Female,21,Borivali,Silver
CUST02201,Customer_2201,Male,50,Vashi,None
CUST02202,Customer_2202,Female,49,Bandra,Gold
CUST02203,Customer_2203,Male,29,Bandra,Silver
CUST02204,Customer_2204,Female,56,Bandra,None
CUST02205,Customer_2205,Male,50,Chembur,Green
CUST02206,Customer_2206,Female,49,Bandra,Green
CUST02207,Customer_2207,Male,53,Powai,Silver
CUST02208,Customer_2208,Male,40,Dadar,Green
CUST02209,Customer_2209,Male,38,Vashi,Gold
CUST02210,Customer_2210,Female,41,Borivali,None
CUST02211,Customer_2211,Female,35,Borivali,None
CUST02212,Customer_2212,Male,40,Thane,Green
CUST02213,Customer_2213,Female,24,Borivali,None
CUST02214,Customer_2214,Female,41,Andheri,Gold
CUST02215,Customer_2215,Male,41,Powai,Silver
CUST02216,Customer_2216,Male,35,Bandra,Silver
CUST02217,Customer_2217,Male,59,Borivali,Green
CUST02218,Customer_2218,Female,33,Chembur,Gold
CUST02219,Customer_2219,Female,48,Dadar,Green
CUST02220,Customer_2220,Female,44,Ghatkopar,Green
CUST02221,Customer_2221,Male,51,Colaba,Green
CUST02222,Customer_2222,Male,44,Powai,None
CUST02223,Customer_2223,Female,28,Bandra,Green
CUST02224,Customer_2224,Male,25,Borivali,Silver
CUST02225,Customer_2225,Female,58,Chembur,None
CUST02226,Customer_2226,Male,36,Andheri,None
CUST02227,Customer_2227,Male,29,Chembur,None
CUST02228,Customer_2228,Female,32,Borivali,Silver
CUST02229,Customer_2229,Male,31,Andheri,Silver
CUST02230,Customer_2230,Female,60,Vashi,None
CUST02231,Customer_2231,Female,51,Thane,None
CUST02232,Customer_2232,Male,25,Thane,Gold
CUST02233,Customer_2233,Male,18,Andheri,None
CUST02234,Customer_2234,Female,43,Andheri,None
CUST02235,Customer_2235,Male,19,Colaba,Silver
CUST02236,Customer_2236,Female,18,Chembur,Gold
CUST02237,Customer_2237,Female,29,Andheri,None
CUST02238,Customer_2238,Male,19,Borivali,Gold
CUST02239,Customer_2239,Male,21,Powai,Green
CUST02240,Customer_2240,Male,49,Bandra,Gold
CUST02241,Customer_2241,Female,57,Colaba,Silver
CUST02242,Customer_2242,Male,53,Borivali,Green
CUST02243,Customer_2243,Female,26,Vashi,Green
CUST02244,Customer_2244,Female,34,Vashi,None
CUST02245,Customer_2245,Male,46,Bandra,Gold
CUST02246,Customer_2246,Male,33,Colaba,Gold
CUST02247,Customer_2247,Male,38,Thane,None
CUST02248,Customer_2248,Male,24,Vashi,Silver
CUST02249,Customer_2249,Female,34,Bandra,Gold
CUST02250,Customer_2250,Female,45,Powai,Green
CUST02251,Customer_2251,Female,38,Dadar,Gold
CUST02252,Customer_2252,Male,51,Andheri,Silver
CUST02253,Customer_2253,Male,54,Borivali,Gold
CUST02254,Customer_2254,Female,33,Colaba,None
CUST02255,Customer_2255,Female,44,Borivali,None
CUST02256,Customer_2256,Male,60,Colaba,Green
CUST02257,Customer_2257,Female,31,Ghatkopar,Gold
CUST02258,Customer_2258,Male,57,Powai,None
CUST02259,Customer_2259,Female,33,Chembur,None
CUST02260,Customer_2260,Female,25,Andheri,Green
CUST02261,Customer_2261,Male,40,Bandra,None
CUST02262,Customer_2262,Male,39,Borivali,Silver
CUST02263,Customer_2263,Male,24,Thane,Green
CUST02264,Customer_2264,Male,49,Thane,Green
CUST02265,Customer_2265,Male,49,Bandra,None
CUST02266,Customer_2266,Male,39,Colaba,None
